date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum,dow,dow_sin,dow_cos,month,month_sin,month_cos,is_weekend,is_friday,is_monday,is_peak_month,lag_1,lag_1_orders,lag_7,lag_7_orders,lag_14,lag_14_orders,lag_28,lag_28_orders,ma7,std7,growth_wow_7,ma14,std14,growth_wow_14,ma28,std28,growth_wow_28,stl_trend,stl_seasonal,stl_resid,is_anomaly,dow_x_month,is_friday_dec,is_friday_mar,avg_check,work_share,parts_share
2020-01-23,2020-01-23,4.0,50550.0,19930.0,70480.0,-4.348387096774193,726.4516129032259,92.6774193548387,0.9387096774193548,2.2,149.0,3.0,20.4,3,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,0,0,59350.0,6.0,301407.82,10.0,79641.37,5.0,,,92112.10142857142,80517.5688362982,-230927.82,96716.67000000001,85073.44072761445,-230927.82,84375.92050000001,73998.15215050518,-230927.82,71560.3308538481,33317.033677604646,-34397.36453145275,0,3,0,0,17619.9955950011,0.7172247445982233,0.28277525538758835
2020-01-24,2020-01-24,8.0,99010.0,23028.8,122038.8,-7.965625,734.28125,89.875,1.128125,2.7,225.0,3.0,12.1,4,-0.433883739117558,-0.9009688679024191,1,0.49999999999999994,0.8660254037844387,0,1,0,0,70480.0,4.0,231903.51,10.0,4150.0,4.0,,,76417.14285714286,55569.95689059749,-109864.71,105137.29857142859,80940.29052777622,-109864.71,86169.39095238096,72591.23540166322,-109864.71,69666.04821657727,40058.80180911522,12313.949974307514,0,4,0,0,15254.84809314399,0.8112993572469469,0.188700642744859
2020-01-25,2020-01-25,4.0,52600.0,11147.02,63747.02,-7.246875,728.65625,91.6875,1.125,1.8,163.0,3.0,24.8,5,-0.9749279121818236,-0.2225209339563146,1,0.49999999999999994,0.8660254037844387,1,0,0,0,122038.8,8.0,162399.2,10.0,35949.53333333334,2.5,,,62323.974285714285,40631.30302479401,-98652.18000000002,107122.83333333334,79439.53366936442,-98652.18000000002,85150.19227272728,71002.90370019768,-98652.18000000002,69094.88107711895,9283.185244786895,-14631.046321905844,0,5,0,0,15936.751015812244,0.8251366102944869,0.1748633896898261
2020-01-26,2020-01-26,1.0,13600.0,648.2,14248.2,-5.078125,729.59375,89.9375,1.159375,2.7,245.0,3.0,17.5,6,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,0,0,63747.02,4.0,18340.0,2.0,67749.06666666668,1.0,,,61739.43142857143,41391.85700855005,-4091.7999999999993,103301.34285714287,82699.29987040839,-4091.7999999999993,82067.49695652175,70928.31921922158,-4091.7999999999993,67759.76256279285,-44900.367550650895,-8611.19501214195,0,6,0,0,14248.18575181425,0.9545065340917093,0.045493465838106324
2020-01-27,2020-01-27,9.0,63550.0,164484.3,228034.3,-10.81875,736.4375,86.09375,0.95625,2.2,244.0,3.0,15.4,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,1,0,14248.2,1.0,6000.0,1.0,99548.6,6.0,,,93458.61714285714,68049.0838295716,222034.3,112478.89285714286,89130.11585073013,222034.3,88149.44708333333,75497.401928882,222034.3,65873.12103306029,-11472.03829708141,173633.2172640211,0,0,0,0,25337.141629206486,0.2786861450216977,0.721313854973917
2020-01-28,2020-01-28,3.0,14700.0,419.82,15119.82,-17.453125,750.1875,85.59375,0.840625,1.8,1381.0,3.0,0.0,1,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,0,0,228034.3,9.0,96312.0,3.0,102351.63,2.0,,,81859.7342857143,74129.56407487794,-81192.18,106248.04928571428,92863.42660985113,-81192.18,85228.26200000002,75337.2197823753,-81192.18,64796.914428800024,7545.3260687936145,-57222.42049759364,0,1,0,0,5039.938320020559,0.9722337963697826,0.027766203564079054
2020-01-29,2020-01-29,2.0,16050.0,4241.62,20291.62,-17.415625,753.96875,86.875,1.240625,2.7,256.0,3.0,16.8,2,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,0,0,15119.82,3.0,59350.0,6.0,98092.02,7.0,,,76279.96571428572,77499.63597495046,-39058.380000000005,100690.87785714286,95674.38560202751,-39058.380000000005,82730.69884615384,74905.62182873927,-39058.380000000005,63279.17605136169,-32525.378724473023,-10462.177326888668,0,2,0,0,10145.804927097535,0.7909669114249642,0.20903308852575433
2020-01-30,2020-01-30,6.0,9240.0,64922.89,74162.89,-8.903125,748.71875,90.625,1.15,2.2,253.0,3.0,25.4,3,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,0,0,20291.62,2.0,70480.0,4.0,301407.82,10.0,,,76806.09285714287,77466.19283747693,3682.8899999999994,84459.09714285715,76321.43472920067,3682.8899999999994,82413.3725925926,73469.51044650961,3682.8899999999994,60691.41853572155,5239.1308886226925,8232.340575655762,0,3,0,0,12360.479606586732,0.12459061398329287,0.8754093860032234
2020-01-31,2020-01-31,5.0,36950.0,61607.54,98557.54,-2.378125,742.59375,94.6875,1.965625,3.1,151.0,3.0,29.5,4,-0.433883739117558,-0.9009688679024191,1,0.49999999999999994,0.8660254037844387,0,1,0,0,74162.89,6.0,122038.8,8.0,231903.51,10.0,,,73451.62714285715,75668.60508398642,-23481.26000000001,74934.385,63798.55762606102,-23481.26000000001,82989.95,72160.65381047329,-23481.26000000001,57548.40323516078,50579.9865912261,-9570.84982638689,0,4,0,0,19711.504057699185,0.3749078964392283,0.6250921035506255
2020-02-01,2020-02-01,4.0,28750.0,54337.2125,69821.69333333333,-2.0875,741.21875,95.0,1.0875,2.7,157.0,3.0,18.6,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,1,98557.54,5.0,63747.02,4.0,162399.2,10.0,13559.12,1.0,74319.43761904762,75573.53166138261,6074.673333333332,68321.70595238094,58623.43180230559,6074.673333333332,84999.32761904762,70928.50572259587,6074.673333333332,54392.24115393676,19024.900998365338,-3595.448818968769,0,10,0,0,17455.41896947859,0.4117631444762283,0.7782282254286268
2020-02-02,2020-02-02,3.0,20550.0,47066.885,41085.846666666665,-2.09375,741.40625,94.90625,1.115625,2.7,283.0,3.0,6.9,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,1,69821.69333333333,4.0,14248.2,1.0,18340.0,2.0,46340.0,6.0,78153.38714285714,72642.01713711364,26837.646666666664,69946.40928571428,57434.81501122454,26837.646666666664,84811.67928571429,71041.43110768916,26837.646666666664,52446.90372215594,-34425.474903224494,23064.41784773521,0,12,0,0,13695.277657129669,0.5001722409720288,1.1455741774220327
2020-02-03,2020-02-03,2.0,12350.0,39796.5575,12350.0,-1.75,729.4375,94.6875,2.44375,4.5,166.0,3.0,25.2,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,1,41085.846666666665,3.0,228034.3,9.0,6000.0,1.0,55494.09,5.666666666666667,47341.34428571429,33865.66537527769,-215684.3,70399.98071428572,56913.68404019749,-215684.3,83270.81892857143,72159.95301561474,-215684.3,51692.351134349585,-7480.720346233766,-31861.63078811582,0,0,0,0,6174.996912501543,0.9999999999190283,3.2223933195771344
2020-02-04,2020-02-04,4.0,58940.0,32526.23,91466.23,-0.009375,725.375,95.78125,1.221875,2.2,212.0,3.0,9.4,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,1,12350.0,2.0,15119.82,3.0,96312.0,3.0,64648.18000000001,5.333333333333333,58247.974285714285,34052.40229941518,76346.41,70053.85428571429,56758.49883483899,76346.41,84228.60642857142,72081.55468781228,76346.41,50986.284178920745,21858.9086821355,18621.03713894375,0,2,0,0,22866.55178336205,0.6443908314506416,0.35560916853842556
2020-02-05,2020-02-05,2.0,12300.0,16473.114999999998,12300.0,-3.75,730.65625,92.9375,0.815625,1.3,249.0,3.0,13.2,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,1,91466.23,4.0,20291.62,2.0,59350.0,6.0,73802.27,5.0,57106.31428571429,35634.26350105587,-7991.619999999999,66693.14,58797.34887465349,-7991.619999999999,82032.09678571428,73337.16904363781,-7991.619999999999,51413.95627943083,-38520.34339975327,-593.6128796775592,0,4,0,0,6149.996925001537,0.9999999999186991,1.3392776421675383
2020-02-06,2020-02-06,4.0,16120.0,420.0,16540.0,-9.55625,736.375,86.53125,1.228125,2.7,344.0,3.0,13.7,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,1,12300.0,2.0,74162.89,6.0,70480.0,4.0,79641.37,5.0,48874.47285714286,37636.77500811821,-57622.89,62840.282857142854,60278.73785101918,-57622.89,79778.47642857143,74375.54417974036,-57622.89,54823.98247308039,-20602.140839741154,-17681.84163333923,0,6,0,0,4134.9989662502585,0.974607013242164,0.025392986697376482
2020-02-07,2020-02-07,3.0,19000.0,79695.01,98695.01,-11.31875,737.4375,87.03125,0.96875,1.8,338.0,3.0,15.4,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,1,16540.0,4.0,98557.54,5.0,122038.8,8.0,4150.0,4.0,48894.11142857142,37667.04363860848,137.47000000000116,61172.86928571428,58820.46631924562,137.47000000000116,83155.08392857143,72947.31986813198,137.47000000000116,60720.00910214632,35996.00007748195,1979.0008203717225,0,8,0,0,32898.325700558096,0.19251226581574377,0.8074877341741241
2020-02-08,2020-02-08,4.0,27850.0,28698.43,56548.43,-15.1625,742.125,84.46875,1.596875,2.7,1054.0,3.0,1.5,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,1,98695.01,3.0,69821.69333333333,4.0,63747.02,4.0,35949.53333333334,2.5,46997.93095238095,36761.15128878449,-13273.263333333329,60658.684285714284,58827.69633820703,-13273.263333333329,83890.7588095238,72556.4418320632,-13273.263333333329,68018.35589834063,40584.484952153995,-52054.41085049462,0,10,0,0,14137.103965724009,0.49249820020657514,0.5075017997757408
2020-02-09,2020-02-09,5.0,32835.0,22043.215,54878.215,-16.3375,747.78125,85.78125,1.059375,2.2,1210.0,3.0,10.0,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,1,56548.43,4.0,41085.846666666665,3.0,14248.2,1.0,67749.06666666668,1.0,48968.26928571429,36761.08442473861,13792.368333333332,63560.82821428571,57345.53752081284,13792.368333333332,83431.08553571429,72703.11595351096,13792.368333333332,76706.74008463966,-25718.37325360153,3889.848168961864,0,12,0,0,10975.640804871839,0.5983248543962605,0.4016751455855174
2020-02-10,2020-02-10,6.0,37820.0,15388.0,53208.0,-8.8,742.5625,90.9375,0.8625,1.8,250.0,3.0,12.0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,1,54878.215,5.0,12350.0,2.0,228034.3,9.0,99548.6,6.0,54805.12642857143,33032.45709501054,40858.0,51073.235357142854,32371.803057872694,40858.0,81776.06410714285,72849.92915760064,40858.0,87097.97096281542,-6616.243630180599,-27273.727332634822,0,0,0,0,8867.998522000245,0.7107953691040672,0.2892046308771387
2020-02-11,2020-02-11,4.0,32700.0,155690.83,188390.83,-6.3875,742.40625,81.1875,1.30625,2.7,488.0,3.0,0.8,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,1,53208.0,6.0,91466.23,4.0,15119.82,3.0,102351.63,2.0,68651.49785714285,60146.91596670486,96924.59999999999,63449.73607142857,47265.30861120092,96924.59999999999,84848.89267857143,75515.75736860908,96924.59999999999,97603.51307496012,25582.972546352034,65204.34437868782,0,2,0,0,47097.695725576064,0.17357532741814677,0.8264246725765451
2020-02-12,2020-02-12,3.0,17000.0,50638.28,67638.28,-6.696875,746.46875,75.0,1.003125,1.8,1016.0,3.0,1.5,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,1,188390.83,4.0,12300.0,2.0,20291.62,2.0,98092.02,7.0,76556.96642857142,54915.03933074054,55338.28,66831.64035714285,45604.42051827132,55338.28,83761.25910714288,75537.26128682891,55338.28,105134.49380382459,-42656.61239705953,5160.398593234946,0,4,0,0,22546.085817971394,0.25133696480378664,0.748663035181429
2020-02-13,2020-02-13,5.0,28475.0,36145.53,64620.53,-8.51875,746.96875,81.0625,0.9375,1.0,431.0,3.0,12.5,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,1,67638.28,3.0,16540.0,4.0,74162.89,6.0,301407.82,10.0,83425.61357142858,48826.50122029734,48080.53,66150.04321428572,45557.70555685706,48080.53,75304.57017857142,62376.57660496633,48080.53,107872.91354155239,-29498.473612341382,-13753.909929211004,0,6,0,0,12924.103415179316,0.44064943446857135,0.5593505655159536
2020-02-14,2020-02-14,4.0,66800.0,89615.48,156415.48,-7.29375,748.09375,87.71875,0.965625,1.3,422.0,4.0,15.7,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,1,64620.53,5.0,98695.01,3.0,98557.54,5.0,231903.51,10.0,91671.395,56158.37587111354,57720.470000000016,70282.75321428571,51020.39720758069,57720.470000000016,72608.56910714286,56733.56941813255,57720.470000000016,105956.72134810536,19110.89699129579,31347.86166059885,0,8,0,0,39103.86022403494,0.4270677045492743,0.5729322954443323
2020-02-15,2020-02-15,10.0,153070.0,113824.8,266894.8,-8.5625,752.9375,88.5,0.928125,1.0,397.0,4.0,5.0,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,1,156415.48,4.0,56548.43,4.0,69821.69333333333,4.0,162399.2,10.0,121720.87642857143,83737.08729649804,210346.37,84359.40369047619,73234.08581659509,210346.37,76340.55482142858,65602.52064457904,210346.37,100076.25629973285,54562.5595992696,112255.98410099755,0,10,0,0,26689.47733105227,0.5735218520534177,0.4264781479428356
2020-02-16,2020-02-16,4.0,26700.0,38559.0,65259.0,-9.159375,758.09375,91.1875,0.928125,1.8,494.0,4.0,4.7,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,1,266894.8,10.0,54878.215,5.0,41085.846666666665,3.0,18340.0,2.0,123203.84571428571,82437.86190324607,10380.785000000003,86086.0575,72415.72993511225,10380.785000000003,78016.23339285715,64658.58043305428,10380.785000000003,91227.69013336553,-32076.71375227759,6108.023618912062,0,12,0,0,16314.745921313519,0.4091389693312932,0.5908610306533832
2020-02-17,2020-02-17,7.0,34760.0,19409.54,54169.54,-4.351612903225806,751.8387096774194,91.09677419354838,2.383870967741936,4.0,418.0,4.0,10.5,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,1,65259.0,4.0,53208.0,6.0,12350.0,2.0,6000.0,1.0,123341.20857142856,82302.48205996558,961.5400000000009,89073.1675,69961.10545483416,961.5400000000009,79736.57410714285,63298.008724898355,961.5400000000009,80335.87458803003,19413.55281148761,-45579.88739951764,0,0,0,0,7738.504608785056,0.6416890377758111,0.35831096220572833
2020-02-18,2020-02-18,5.0,27200.0,31910.43,59110.43,0.93125,742.15625,90.6875,1.6,3.6,440.0,4.0,5.4,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,1,54169.54,7.0,188390.83,4.0,91466.23,4.0,96312.0,3.0,104872.58,79737.79875118978,-129280.4,86762.03892857142,70408.96581377268,-129280.4,78407.94660714285,63327.62827484604,-129280.4,69308.48994573871,12482.333916119816,-22680.393861858523,0,2,0,0,11822.083635583273,0.46015567810181457,0.539844321881268
2020-02-19,2020-02-19,4.0,10650.0,16162.715,10650.0,0.65625,742.09375,92.90625,0.95,1.8,335.0,4.0,3.8,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,1,59110.43,5.0,67638.28,3.0,12300.0,2.0,59350.0,6.0,96731.39714285715,86771.97010487103,-56988.28,86644.18178571427,70544.44580149655,-56988.28,76668.66089285714,64527.8350401079,-56988.28,59851.40534239522,-38149.52602653907,-11051.879315856153,0,4,0,0,2662.499334375166,0.9999999999061032,1.517625821453744
2020-02-20,2020-02-20,6.0,32500.0,415.0,32915.0,0.509375,745.4375,93.4375,0.83125,1.3,347.0,4.0,2.1,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,1,10650.0,4.0,64620.53,5.0,16540.0,4.0,70480.0,4.0,92202.03571428571,89511.70102865325,-31705.53,87813.82464285714,69419.47222083787,-31705.53,75327.05374999999,65049.66940149148,-31705.53,53080.58387606799,-17857.93722181497,-2307.646654253025,0,6,0,0,5485.83241902793,0.987391766641732,0.012608233327886732
2020-02-21,2020-02-21,1.0,11200.0,794.52,11994.52,0.4870967741935483,750.516129032258,94.09677419354838,0.9064516129032258,1.8,282.0,4.0,6.1,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,1,32915.0,6.0,156415.48,4.0,98695.01,3.0,122038.8,8.0,71570.47,88885.99097488182,-144420.96000000002,81620.9325,72186.22315975155,-144420.96000000002,71396.90089285714,65446.03034154296,-144420.96000000002,50111.95426714069,3059.594981734215,-41177.029248874904,0,8,0,0,11994.508005491996,0.933759750208115,0.06624024970851353
2020-02-22,2020-02-22,4.0,12200.0,59735.74,71935.74,-0.365625,754.75,93.8125,0.90625,1.0,342.0,4.0,6.3,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,1,11994.52,1.0,266894.8,10.0,56548.43,4.0,63747.02,4.0,43719.17571428571,25242.139793139584,-194959.06,82720.02607142857,71891.6498101616,-194959.06,71689.35517857144,65428.87368207594,-194959.06,50938.15236939631,40008.52051735664,-19010.932886752948,0,10,0,0,17983.930504017375,0.1695958087013549,0.8304041912847437
2020-02-23,2020-02-23,1.0,5800.0,68701.15,5800.0,-2.4060606060606062,749.1818181818181,85.39393939393939,2.1818181818181817,4.5,2072.0,4.0,7.8,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,1,71935.74,4.0,65259.0,4.0,54878.215,5.0,14248.2,1.0,35225.03285714286,26745.218714339,-59459.0,79214.43928571428,74502.86369646962,-59459.0,71387.63375,65722.39164621611,-59459.0,54218.67716763856,-28309.393797548866,-20109.283370089695,0,12,0,0,5799.994200005801,0.9999999998275861,11.845025860026718
2020-02-24,2020-02-24,5.0,118800.0,77666.56,196466.56,-1.883870967741936,736.4516129032259,92.06451612903226,1.9935483870967745,4.0,284.0,4.0,22.6,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,1,5800.0,1.0,54169.54,7.0,53208.0,6.0,228034.3,9.0,55553.17857142857,67130.64564920322,142297.02,89447.19357142856,80270.97970218997,142297.02,70260.21446428572,63156.37684750047,142297.02,59179.438571674276,41678.419844990574,95608.70158333515,0,0,0,0,39293.30414133917,0.6046830564926434,0.39531694350226665
2020-02-25,2020-02-25,5.0,29760.0,7145.56,36905.56,-0.734375,736.53125,93.03125,1.946875,3.6,415.0,4.0,27.4,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,1,196466.56,5.0,59110.43,5.0,188390.83,4.0,15119.82,3.0,52381.05428571429,67458.36313972321,-22204.870000000003,78626.81714285715,76004.17235227353,-22204.870000000003,71038.27660714286,62583.50673117007,-22204.870000000003,66207.46149762071,-6617.447889350762,-22684.45360826995,0,2,0,0,7381.110523777895,0.8063825613049529,0.19361743866795095
2020-02-26,2020-02-26,2.0,18500.0,19.58,18519.58,-0.69375,732.5625,92.875,1.5375,3.1,444.0,4.0,18.6,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,1,36905.56,5.0,10650.0,4.0,67638.28,3.0,20291.62,2.0,53505.280000000006,66708.39016414755,7869.580000000002,75118.33857142857,77665.97358927257,7869.580000000002,70974.98946428571,62637.597184403865,7869.580000000002,72818.68769379311,-28899.41073154465,-25399.69696224846,0,4,0,0,9259.785370107315,0.9989427405481688,0.001057259397834224
2020-02-27,2020-02-27,19.0,98320.0,481027.14,579347.14,-2.503125,739.28125,94.4375,0.89375,1.3,384.0,4.0,13.5,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,1,18519.58,2.0,32915.0,6.0,64620.53,5.0,74162.89,6.0,131567.0142857143,208218.76215880894,546432.14,111884.52500000001,155322.98621277223,546432.14,89017.28410714286,114705.9121036008,546432.14,76677.04650535196,-8141.847825929786,510811.9413205778,0,6,0,0,30491.953132002465,0.16970826851726634,0.8302917314810075
2020-02-28,2020-02-28,5.0,22300.0,59356.5,81656.5,1.45625,739.3125,96.375,1.51875,2.7,334.0,4.0,4.4,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,1,579347.14,19.0,11994.52,1.0,156415.48,4.0,98557.54,5.0,141518.7257142857,203154.51410758522,69661.98,106544.59785714287,154958.93020023173,69661.98,88413.67553571428,114698.31804420406,69661.98,80303.89659746393,-10653.080956390271,12005.684358926344,0,8,0,0,16331.296733740654,0.2730952220549118,0.7269047779328418
2020-02-29,2020-02-29,15.0,381760.0,338827.77,720587.77,0.23125,737.3125,89.3125,2.1281250000000003,4.5,568.0,4.0,10.6,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,1,81656.5,5.0,71935.74,4.0,266894.8,10.0,69821.69333333333,4.0,234183.3014285714,293826.09386524034,648652.03,138951.23857142858,223399.20726548694,648652.03,111655.32113095238,165482.18677424325,648652.03,82935.1958562942,17003.646658485668,620648.9274852201,0,10,0,0,48039.18146405457,0.5297897298471638,0.47021027015144845
2020-03-01,2020-03-01,10.0,219130.0,217452.56,436582.56,-1.678125,745.0625,78.78125,1.290625,3.6,1541.0,5.0,6.4,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,720587.77,15.0,5800.0,1.0,65259.0,4.0,41085.846666666665,3.0,295723.66714285716,282930.6899312222,430782.56,165474.35,235682.1322167014,430782.56,125780.20375,175793.32108722473,430782.56,84149.36520815328,-9485.97536228662,361919.17015413335,0,18,0,0,43658.25163417484,0.5019211028482174,0.498078897149492
2020-03-02,2020-03-02,5.0,56500.0,96077.35,152577.35,-1.196875,748.40625,82.96875,1.34375,3.1,670.0,5.0,7.6,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,436582.56,10.0,196466.56,5.0,54169.54,7.0,12350.0,2.0,289453.77999999997,285966.88801020593,-43889.20999999999,172503.47928571427,233565.13297832746,-43889.20999999999,130788.32339285714,174434.353302752,-43889.20999999999,86675.13121402128,39988.787578305426,25913.43120767329,0,0,0,0,30515.463896907222,0.3703039802410364,0.6296960197524095
2020-03-03,2020-03-03,3.0,34430.0,14015.0,48445.0,2.5,750.28125,81.6875,1.2375,2.2,715.0,5.0,1.6,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,152577.35,5.0,36905.56,5.0,59110.43,5.0,91466.23,4.0,291102.27142857143,284296.7851188377,11539.440000000002,171741.66285714283,233980.46023250106,11539.440000000002,129251.85089285715,174982.15490706093,11539.440000000002,87498.92112217942,-1263.7513453208123,-37790.16977685861,0,3,0,0,16148.327950557348,0.7107028588974982,0.2892971410818599
2020-03-04,2020-03-04,8.0,38850.0,74564.5,113414.5,0.921875,750.46875,81.5625,0.90625,2.2,732.0,5.0,3.4,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,48445.0,3.0,18519.58,2.0,10650.0,4.0,12300.0,2.0,304658.68857142853,271088.2874335684,94894.92,179081.98428571428,230118.08584714585,94894.92,132863.08303571428,173516.38953364067,94894.92,82878.17084315495,-15028.020652009096,45564.34980885415,0,6,0,0,14176.81072789866,0.34254879225899204,0.6574512077321908
2020-03-05,2020-03-05,8.0,73750.0,26709.93,100459.93,-3.5625,758.15625,70.71875,1.15625,3.6,3794.0,5.0,0.0,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,113414.5,8.0,579347.14,19.0,32915.0,6.0,16540.0,4.0,236246.22999999998,249804.8217246696,-478887.21,183906.62214285714,227511.13158565306,-478887.21,135860.22339285715,172152.13939614512,-478887.21,76857.91543194797,-6721.7562480981505,30323.77081615018,0,9,0,0,12557.48968031379,0.734123545569521,0.26587645442052493
2020-03-06,2020-03-06,2.0,3300.0,24960.0,28260.0,-3.6375,759.46875,71.9375,1.53125,3.1,2498.0,5.0,0.4,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,100459.93,8.0,81656.5,5.0,11994.52,1.0,98695.01,3.0,228618.15857142856,256049.36655310178,-53396.5,185068.44214285715,226605.43436713415,-53396.5,133344.6873214286,173226.5770434773,-53396.5,71146.63027128633,-14377.707045420317,-28508.923225866005,0,12,0,1,14129.99293500353,0.11677282377506111,0.8832271761895532
2020-03-07,2020-03-07,2.0,13040.0,1089.52,14129.52,-1.84375,755.125,75.0,1.88125,3.1,792.0,5.0,6.4,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,28260.0,2.0,720587.77,15.0,71935.74,4.0,56548.43,4.0,127695.55142857143,144937.5369788269,-706458.25,180939.42642857143,229335.61592629028,-706458.25,131829.72625,174106.33158301393,-706458.25,67356.1671536202,-10611.895639636234,-42614.75151398397,0,15,0,0,7064.756467621766,0.9228905156776104,0.0771094842516158
2020-03-08,2020-03-08,9.0,63050.0,3076.79,66126.79,-0.190625,752.03125,78.375,1.58125,2.7,790.0,5.0,22.4,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,14129.52,2.0,436582.56,10.0,5800.0,1.0,54878.215,5.0,74773.29857142856,49691.56893653719,-370455.77,185248.48285714287,226338.9039559021,-370455.77,132231.46107142858,173935.0899181872,-370455.77,68006.35966042458,7038.517230703352,-8918.08689112794,0,18,0,0,7347.420294731079,0.9534713540313471,0.046528645953530665
2020-03-09,2020-03-09,6.0,47890.0,2738.2,50628.2,1.478125,749.96875,94.59375,0.821875,1.3,414.0,5.0,2.0,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,66126.79,9.0,152577.35,5.0,196466.56,5.0,53208.0,6.0,60209.13428571429,36194.43635234339,-101949.15000000001,174831.45714285714,229121.81276930007,-101949.15000000001,132139.32535714286,173979.17774059874,-101949.15000000001,74685.22401017728,7856.900798744749,-31913.924808922027,0,0,0,0,8438.031926994678,0.9459155174202142,0.05408448256003404
2020-03-10,2020-03-10,7.0,47360.0,78124.56,125484.56,1.31875,751.125,90.625,1.315625,2.7,2125.0,5.0,1.1,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,50628.2,6.0,48445.0,3.0,36905.56,5.0,188390.83,4.0,71214.78571428571,43079.072916946265,77039.56,181158.52857142856,226224.8003173064,77039.56,129892.67285714287,173631.69741295135,77039.56,86776.26054778554,19378.887168145164,19329.4122840693,0,3,0,0,17926.363153376693,0.3774169507357924,0.6225830492562385
