По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду
2023-01-20,2.333333333333333,2710.0,0.0,2710.0
2023-01-21,3.0,2915.0,0.0,2915.0
2023-01-22,1.0,1360.0,0.0,1360.0
2023-01-23,3.0,3325.0,0.0,3325.0
2023-01-24,2.5,2087.5,0.0,2087.5
2023-01-25,2.0,850.0,0.0,850.0
2023-01-26,6.0,5025.0,0.0,5025.0
2023-01-27,1.0,800.0,0.0,800.0
2023-01-28,3.0,3675.0,0.0,3675.0
2023-01-29,1.0,1175.0,0.0,1175.0
2023-01-30,2.0,7650.0,0.0,7650.0
2023-01-31,2.0,3930.0,0.0,3930.0
2023-02-01,1.0,2400.0,0.0,2400.0
2023-02-02,2.0,4800.0,0.0,4800.0
2023-02-03,3.0,7200.0,0.0,7200.0
2023-02-04,4.0,9600.0,0.0,9600.0
2023-02-05,1.0,1150.0,0.0,1150.0
2023-02-06,1.0,1525.0,0.0,1525.0
2023-02-07,2.0,1100.0,0.0,1100.0
2023-02-08,2.0,1800.0,0.0,1800.0
2023-02-09,1.0,250.0,0.0,250.0
2023-02-10,1.0,120.0,0.0,120.0
2023-02-11,2.0,500.0,0.0,500.0
2023-02-12,3.5,3425.0,0.0,3425.0
2023-02-13,5.0,6350.0,0.0,6350.0
2023-02-14,1.0,1225.0,0.0,1225.0
2023-02-15,3.0,2050.0,0.0,2050.0
2023-02-16,1.0,1500.0,0.0,1500.0
2023-02-17,3.0,3675.0,0.0,3675.0
2023-02-18,3.0,3662.5,0.0,3662.5
2023-02-19,3.0,3650.0,0.0,3650.0
2023-02-20,3.0,9700.0,0.0,9700.0
2023-02-21,3.0,3410.0,0.0,3410.0
2023-02-22,1.0,1225.0,0.0,1225.0
2023-02-23,1.0,4000.0,0.0,4000.0
2023-02-24,2.0,2575.0,0.0,2575.0
2023-02-25,3.0,4435.0,0.0,4435.0
2023-02-26,1.0,800.0,0.0,800.0
2023-02-27,2.0,1675.0,0.0,1675.0
2023-02-28,2.0,2550.0,0.0,2550.0
2023-03-01,5.0,17700.0,0.0,17700.0
2023-03-02,5.0,9250.0,0.0,9250.0
2023-03-03,2.0,4925.0,0.0,4925.0
2023-03-04,3.0,2400.0,0.0,2400.0
2023-03-05,6.0,6625.0,0.0,6625.0
2023-03-06,1.0,1400.0,0.0,1400.0
2023-03-07,4.0,3395.0,0.0,3395.0
2023-03-08,4.0,3297.5,0.0,3297.5
2023-03-09,4.0,3200.0,0.0,3200.0
2023-03-10,6.0,6610.0,0.0,6610.0
2023-03-11,4.0,2726.0,0.0,2726.0
2023-03-12,3.5,3068.0,0.0,3068.0
2023-03-13,3.0,3410.0,0.0,3410.0
2023-03-14,4.0,1900.0,0.0,1900.0
2023-03-15,5.0,5910.0,0.0,5910.0
2023-03-16,6.0,12405.0,0.0,12405.0
2023-03-17,4.0,5075.0,0.0,5075.0
2023-03-18,2.0,5200.0,0.0,5200.0
2023-03-19,6.0,6045.0,0.0,6045.0
2023-03-20,1.0,400.0,0.0,400.0
2023-03-21,2.0,3650.0,0.0,3650.0
2023-03-22,4.0,7532.82,0.0,7532.82
2023-03-23,6.0,11415.64,0.0,11415.64
2023-03-24,5.0,1745.0,0.0,1745.0
2023-03-25,5.0,14750.0,0.0,14750.0
2023-03-26,4.5,10397.5,0.0,10397.5
2023-03-27,4.0,6045.0,0.0,6045.0
2023-03-28,6.0,6933.0,0.0,6933.0
2023-03-29,7.0,8520.0,0.0,8520.0
2023-03-30,7.0,11720.0,0.0,11720.0
2023-03-31,4.0,13775.0,0.0,13775.0
2023-04-01,9.0,8480.0,0.0,8480.0
2023-04-02,8.0,7114.0,0.0,7114.0
2023-04-03,6.0,6050.0,0.0,6050.0
2023-04-04,10.0,10890.0,0.0,10890.0
2023-04-05,8.0,11464.0,0.0,11464.0
2023-04-06,9.0,9610.0,0.0,9610.0
2023-04-07,4.0,6795.0,0.0,6795.0
2023-04-08,6.0,13555.0,0.0,13555.0
2023-04-09,4.0,5120.0,0.0,5120.0
2023-04-10,8.0,9641.0,0.0,9641.0
2023-04-11,3.0,2180.0,0.0,2180.0
2023-04-12,7.0,11050.0,0.0,11050.0
2023-04-13,5.0,5699.0,0.0,5699.0
2023-04-14,5.0,15875.0,0.0,15875.0
2023-04-15,2.0,3375.0,0.0,3375.0
2023-04-16,1.0,1200.0,0.0,1200.0
2023-04-17,8.0,15334.0,0.0,15334.0
2023-04-18,9.0,12889.5,0.0,12889.5
2023-04-19,1.0,1725.0,0.0,1725.0
2023-04-20,4.0,4650.0,0.0,4650.0
2023-04-21,6.0,9607.0,0.0,9607.0
2023-04-22,3.0,6300.0,0.0,6300.0
2023-04-23,1.0,900.0,0.0,900.0
2023-04-24,6.0,8170.0,0.0,8170.0
2023-04-25,6.0,10605.0,0.0,10605.0
2023-04-26,4.0,4600.0,0.0,4600.0
2023-04-27,2.0,4625.0,0.0,4625.0
2023-04-28,2.0,10550.0,0.0,10550.0
2023-04-29,7.0,7435.0,0.0,7435.0
2023-04-30,6.0,6932.0,0.0,6932.0
2023-05-01,1.0,270.0,0.0,270.0
2023-05-02,5.0,6525.0,0.0,6525.0
2023-05-03,6.0,9425.0,0.0,9425.0
2023-05-04,5.0,8115.0,0.0,8115.0
2023-05-05,3.0,2342.5,0.0,2342.5
2023-05-06,2.0,2650.0,0.0,2650.0
2023-05-07,2.0,4150.0,0.0,4150.0
2023-05-08,4.0,4125.0,0.0,4125.0
2023-05-09,3.5,4015.0,0.0,4015.0
2023-05-10,3.0,3905.0,0.0,3905.0
2023-05-11,3.0,2780.0,0.0,2780.0
2023-05-12,2.0,2400.0,0.0,2400.0
2023-05-13,2.0,3560.0,0.0,3560.0
